Time,Tweet_cleaned,URL,Location
2020-05-21 15:50:13,DanRadovich Hi Dan Thank you so very much for making a donation to help Dennis We only wanted to raise today to keep with our daily goal,Not Available,United States
2020-05-21 15:50:03,ThelmaHardy There are so many commendable causes seeking to support the community right now We have chosen to consolidate and streamline our donation support and partner with Feeding America and Direct Relief You can see what we are doing at,https://t.co/cgrJLys6Xz.,United States
2020-05-21 15:49:25,Now more than ever we need you Interested in making a donation You can donate at,https://t.co/e,"Rock Hill, SC"
2020-05-21 15:49:15,If you are able to support this wonderful cause every donation made before midnight will be matched by an additional,Not Available,Chicago
2020-05-21 15:49:04,We need to keep helping and make sure he beats Martha #McTrumpuppet! Please follow support campaign,Not Available,"Norwich, NY"
2020-05-21 15:47:44,DO NOT GET COMPLACENT A thread of donation links,https://t.co/dQssDfdRfN,"West Virginia, USA"
2020-05-21 15:46:50,Your income is Her rent Your income is Her mortgage Your income is Her superfluous shopping trip Your income is Her,Not Available,Unknown
2020-05-21 15:46:49,Donation details PayPal enquiries savingsufferingstrays com Please choose friends and family payment option if you are in the UK UK bank account Lloyds Bank Acc Name Saving Suffering Strays Sort code Acc No,Not Available,Unknown
2020-05-21 15:46:49,If you can help support with funds for kennel fees food and upcoming vet treatments for these lucky then please donate to the match funder below using the reference PUPSMF and remember that every you donate will be matched so doubling your donation,Not Available,Unknown
2020-05-21 15:46:06,We are sad to not see you today at Wine in the Garden Beer in the Barn but are thrilled w connections made through our #virtual programs amp trails We hope you will consider a donation in lieu of a ticket to sustain our small nonprofit,https://t.co/fsDFEz9shJ,"Howard County, Maryland USA"
2020-05-21 15:45:54,"Hey Twitter I want to make a donation to a COVID related relief effort but there s so many out there How do I know where my money would make the most impact be most helpful #charity #coronavirus #StayAtHome #ThankfulThursday #help #advice""",Not Available,Quarantine
2020-05-21 15:45:51,CheriJacobus Donation investment,Not Available,"Lexington, NC"
2020-05-21 15:45:12,NEW THIS YEAR Your donation will be matched dollar for dollar thanks to a generous match from Lloyd and Donna Hinkley Plus all donations get a percentage match from the Give To Lincoln Day Match Fund Click here,https://t.co/29XGQ4w6x4,"Lincoln, NE"
2020-05-21 15:45:03,Join us in supporting in their mission to foster gender diversity and inclusion in the offshore and maritime industries Donate or shop their merch here #gendergap #offshore,https://t.co/r5dgu3PFzn,"Houston, TX"
2020-05-21 15:45:00,Stay Distant Feed America Your purchase of this Jack FM Socially Distant T shirt doubles as a donation to Feeding COVID fund created to help food banks continue to serve people in need during this difficult time #FeedingAmerica,https://t.co/vSJdO9GJvv,"Topeka, KS"
2020-05-21 15:44:31,Washyou So the omnipotent incompetent DNC please pick wanted to steal the election from Bernie So they ran half a dozen moderates and based on a K donation because that s the price of an election they let Pete win Iowa only to force him to drop out,Not Available,Unknown
2020-05-21 15:44:26,DebbieBMoon Do they have a donation page,Not Available,"Los Angeles, CA"
2020-05-21 15:44:21,MetCouncil is on the front lines during these challenging times Visit to help keep New York fed,https://t.co/gElAE4KVU5,"New York, NY"
2020-05-21 15:44:12,A busy week this week with many requests for #FreePPE face shields to our #frontline workers being made over on the website You can support with a donation and a personalised message in our not for profit #PPEshortage #StaySafe,https://t.co/MbOD2oSANJ,"England, United Kingdom"
2020-05-21 15:44:01,Open Door Mission is serving through the current health crisis mobilizing to care for the less fortunate by doing more than ever BCBSNE recently provided support through a donation Learn more,https://t.co/D9CZ2vdIFK,Nebraska
2020-05-21 15:43:48,Friday nd May is the Daft as a Brush Day What will you do that is DAFT Clothes hair face,Not Available,"Here, there, everywhere"
2020-05-21 15:43:45,a software engineer at Square which makes POS for restaurants Jack Dorsey held a big meeting about the impact on merchants using Square We were trying to figure out how we could help small to medium size merchants mainly by creating a donation system and gift cards,Not Available,Unknown
2020-05-21 15:43:39,No donation is too small to help those in need during these difficult times To donate to,Not Available,Milwaukee
2020-05-21 15:43:34,LIMITED canned bubbly is here just in time for summer Support a great cause as you sip in the sun For every case purchased donating to and kicking it off ourselves with a donation up front,https://t.co/dE15r1LYtz,United States
2020-05-21 15:43:23,shauna bligh Car Build my dream home A dirty big donation to the local animal shelters,Not Available,Newfoundland
2020-05-21 15:43:20,This year for our annual giveback amp th anniversary we donated to the We hope that these funds will help,Not Available,Unknown
2020-05-21 15:42:53,This Guy doesn t back Down Easily Audio Giveaway Prt W miqhael by iamharrysong Audio donation,Not Available,Unknown
2020-05-21 15:42:38,NOTE The class has a suggested donation to a candidate for county freeholder but organizers say it is just a suggestion and all are welcome Bike JC is a c nonprofit and does not endorse electoral candidates or parties,Not Available,"Jersey City, NJ"
2020-05-21 15:42:37,I wish candidates for office would put a donation link in their pinned tweets,Not Available,Unknown
2020-05-21 15:41:55,New video out Short and sweet Necessary information about organ donation UK,https://t.co/hFG4ySjhVw,Unknown
2020-05-21 15:40:46,Twitter CEO back s Yang s UBI plan Yang s nonprofit offers to provide cash assistance to struggling workers But is it enough Money helps but it doesn t build real worker power,https://t.co/lCBk9sb3OU,"Pittsburgh, PA"
2020-05-21 15:40:32,HeroesDeLaSalud #DonarSalvaVidas #21May #SomosUnoSomosTodos #gofundme #donation #enfermedadesraras #salud #ayudaasalvarvidas #salvaunavida I d really appreciate it if you could share or donate to this GoFundMe Please help me fight leukodystrophy,https://t.co/L8wrQ4xLXe,"Bogotá, D.C., Colombia"
2020-05-21 15:40:25,AARP Louisiana donation to provide about meals during COVID pandemic Learn more here,https://t.co/3EaQFJJOXU,"Baton Rouge/New Orleans, La"
2020-05-21 15:40:07,No donation is too small to help those in need during these difficult times To donate to and visit or by texting ADG to #AthletesDoingGood,https://t.co/3M3Td60RDK,"Milwaukee, WI"
2020-05-21 15:39:58,LeBatardShow A donation to a charity in their name,Not Available,Unknown
2020-05-21 15:39:40,places available for this Friday nd May when and will be joining me via Zoom Come along and hear some great tales as we raise funds for the NHS To join this event please make a donation per person to via PayPal,https://t.co/prFNQ4RHw1,Unknown
2020-05-21 15:39:32,Lesufi We also thought the billion from Rupert was a donation sir Forgive us if we are dubious of this gesture We have been through a lot,Not Available,"Sandton, South Africa"
2020-05-21 15:39:19,I just gave meals to Join me and give meals to hungry families a month is my pledge for next months I do not have a lot but when we pull together a little goes a long way #TogetherWeRise #NoOneEscapes #hungerinamerica,https://t.co/0VYzbDHhPy,United States
2020-05-21 15:39:04,Gilead ups its donation of the Covid drug remdesivir for U S hospitals via,https://t.co/CVCZpYC2yz,Canada
2020-05-21 15:38:32,empathy comp And u think FB donates money to suppprt those same policies in favor of LGBTQRS community Why is their donation acceptable,Not Available,"California, USA"
2020-05-21 15:38:16,Posted today on Charley Lippincott s Facebook page There will be no funeral but instead a private cremation for Charley In lieu of flowers please make a donation in his name to the ACLU his favorite charity and a cause he believed in,https://t.co/YmGWoUM1uq,Unknown
2020-05-21 15:37:44,We ve donated over in meals Throughout the COVID crisis our donation programs have supported healthcare professionals first responders and NYC restaurant workers Link in bio to donate #thankyou #donate #support,https://t.co/vqpdPT9aDy,"NYC, PHL, CHI, FL, NC "
2020-05-21 15:37:34,morrison seth In January #WRDL began its long awaited remodel of the on air studio Made possible by a generous donation from a long time #WRDL supporter the remodel aligns directly with the academic mission of the program at,Not Available,"Ashland, Ohio"
2020-05-21 15:36:54,We appeal to all the humble donors who wish to help these needy people can call us on or who wish to contribute can click the below link amp make ur donation of dray ration of your choice U can check updates on our Social media postings,https://t.co/m2sfgEmS9P,Hyderabad
2020-05-21 15:36:52,Donation what is Lunatic Hai without EscA he get permission from the army to do this Jehong I did talk to EscA about getting permission to participate Yang Won I think work out Jehong I know But why I initially said no Bc we have EscA,https://t.co/7X2avAh8AD,Unknown
2020-05-21 15:36:37,Thanks to lovely for her amazing efforts we were able to donate food to care home staff yesterday in Penarth We hope the hardworking people of The Cliff Haven and Ty Dewi Sant Penarth enjoyed it all #Penarth #Local #Donation #Food #Together #Happy,https://t.co/cUDWAJKUNd,"21 Glebe Street, Penarth CF64 1EE"
2020-05-21 15:36:22,As of this week most adults will be presumed to have opted in to organ donation unless they state otherwise It s a welcome change and one that will save lives Find out more including information on how to opt out here,https://t.co/u0s8TiB29P,"Barnet, London"
2020-05-21 15:36:18,In this pandemic ppl with underlying conditions like cancer patients r most vulnerable is a unique,Not Available,India
2020-05-21 15:36:11,Small businesses can pledge a donation to one or more charities such as or smaller local #mentalhealth charities including amp If you have any queries contact We re always here to help,https://t.co/2F8JWPHlE2,"London, England"
